artist_id,artist_mbid,artist_7did,artist_name
'ARIDQH31187B9ACB84','3a369807-6de5-42ea-bbaa-37524ad6989c',28155,'BMX Bandits'
'ARNJCPV1269FCD1139','',300444,'Namatjira'
'ARNTRZQ122ECCBC53C','',51637,'Mr. Blue'
'ARC8S7S1187B98D50','f3b6a499-aea9-4ca2-b87a-1f5de64d369f',131598,'Marc Dorsey'
'ARADCSF11F4C8416CD','f66d5f7d-834e-4d43-91b8-54bbccf9bbf3',25309,'Crusaders'
'ARCDCFY122ECCBCC6A','',430291,'Proficy'
'ARX8PZU1187B9AA7E2','98d6ba37-ad4f-47ef-871d-c09a7cbad0d6',8838,'Mighty Joe Young'
'AR02PUA1187FB52574','a58debc2-2ce8-4cad-8db9-619466a025be',411129,'Hoodfellas'
'AR23MLO119B8668CDA','a55b1402-da2f-4c54-8843-49e5fe67375',583677,'Jaco & Mixxmaster'
'ARPTOWL11F50C47FB8','',364173,'Kris Gruen'
'ARMW52H1187B98C835','0f4eac38-225d-4118-9de1-361302bb236',361635,'Betika_ Daouda'
'ARDE52X1187FB438CD','f864bc76-4bf0-475b-a577-a7a72e639828',260064,'Billy Pilgrim'
'AROWNZP1187FB3C028','a0804ac8-3a8d-4bbe-8d93-8f52ac295de2',25393,'Black Box'
'ART9G811187FB55F2D','18a67879-60a3-49c0-8fe9-1e707e8bc514',143571,'Monika_ Wolfgang'
'ARSPUJF1187B9A14B8','0039c7ae-e1a7-4a7d-9b49-0cbc716821a6',11809,'Death Cab for Cutie'
'ARKAUWC122988EDAD8','2257a1b6-21b8-468c-a1ee-9aeb07c8e9d4',606152,'George Schuller'
'ARXW2MN1187B9B8817','9bb0ae46-c22c-499f-915f-9b4fc8d4f767',101614,'X-ecutioners featuring M.O.P.'
'ARONRBJ11F50C49E81','61f62beb-56e6-4206-b06c-8e1168931007',19057,'Captain Beefheart & The Magic Band'
'ARUQ6301187FB54EBA','26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1',34988,'Salt-N-Pepa'
'ARBE5BJ1187B98BCFD','9b1236b0-f3d7-4b64-88d3-43dff9bfff5a',187427,'Chico Hamilton Quintet'
'ARC39PE1187B9B2C01','3223389d-6fc5-414c-a6da-818044415e24',248759,'Bingo Players'
'ARZ0SAE1187FB46680','21b2eb8c-ce7b-4be1-a2c8-52562da02ebf',135602,'Hal Russell'
'AR06EHB1187FB42914','49b6e333-f56f-4da9-944c-15a6deee8ada',150851,'Chico Cesar'
'ARTPCQ41187B9AB42C','0280cec6-3c38-4367-bada-a433e1f399d3',151816,'Adrenalin O.D.'
'ARQ2PMX1187FB38D62','9f6a2c03-0cbb-42e4-9722-b885939607cc',255049,'Hins Cheung'
'AR6742W1187B989AA9','a6bbd316-64a8-4cab-936f-86419fd9741a',19805,'Joe Graves & The Diggers'
'ARL3X871187B996C0C','405cf1e1-340d-400f-8cc6-4b0121b5b5f5',128253,'Lacy J. Dalton'
'AR08DYV1187B99A0D7','8a5afd56-3b10-4e16-8687-a34833b1e2c5',4563,'Reach 454'
'AR82GTS1187FB5662F','dcc0e816-31d2-4501-93c6-b5b64fcda39f',41167,'Mary Black & General Humbert'
'ARU2I2B1187FB472E8','4dfb2f54-2657-4937-899a-6fe9d8c16157',91114,'Moros Eros'
'AR0S0EO1187FB490BE','df4b8783-5fed-499d-804b-aced4cfd4dfc',338467,'Disco D feat. Lola Damone & Helluva'
'AR2XRFQ1187FB417FE','a69cd724-2f57-4ed0-bfed-ba20401eb84c',92108,'Julie Zenatti'
'AR9HQ6Y1187FB3C2C','0e6524bd-6641-46a6-bce5-96f06c19aa46',278655,'Orlando Pops Orchestra'
'ARDPTGD1187B9AD361','097c86bc-b2b6-4791-833b-39b5385fe3e6',16313,'Brand X'
'ARJ5BEW1187FB52361','de885e5b-284d-4dac-954c-48c7d7e2ebe5',98670,'Inoki'
'ARMOHN71187FB3959F','17e137fb-59e5-4fd7-af48-afc34995396c',24087,'Atreyu'
'ARQ0HOT1187B9A25FA','e8143d56-f2e9-4122-9666-6aa5352dadcd',178952,'Mistress'
'ARK8OHG1187B99016A','2e3b75d8-00a8-486a-b4e7-a1f8f65e64c9',52647,'Shadows Fall'
'ARZFRQM1187B9A9772','17be2a06-5295-43ca-a363-c683b562df72',294223,'Vanessa Daou'
'ARQFKVO1187B9B1777','99f0e05e-e63e-4b48-a0a7-039ad3f9fc3d',414650,'Dave Brockie Experience'
'ARCQ3LZ1187FB49B42','45d921dd-aaf9-4f72-9a8c-101ec24b9186',273042,'Koffi Olomid\xc3\xa9'
'AR7SVRP1187FB55875','5ccd3ed0-9a0e-412e-93b4-9ad5dd151547',19378,'Billy May & His Orchestra'
'AR6TD9K1187B9A207D','f5625c87-5a62-4b3b-a375-fe08a71acddc',9253,'Sister Rosetta Tharpe & Marie'
'ARBUOOR1187B997391','ecf9f3a3-35e9-4c58-acaa-e707fba45060',8329,'Oasis'
'AROATPL1187FB48E12','f6b037df-35e8-4ef5-b59c-5634de1b44d4',16919,'UFO'
'ARYZ1NG1187FB3FD40','afffc967-b360-42b2-9073-f987bfe294fe',344528,'Cool cavemen'
'ARXP7MQ1187FB3AC5F','2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c',10872,'Dave Hollister'
'ARSQFIK11F50C4D038','7ccdb27f-13cb-424a-93ce-316a6f059fdd',338734,'Casa Bulga'
'ARUG6DV1187B992475','0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc',188636,'Willie Clayton'
'ARCLJQZ11E2835CE37','209311f4-f9c2-4e44-95c4-f7708f9cc10f',128317,'Alvin Youngblood Hart'
'ARBY23A1187B9A82E4','92d0242d-c47d-4e2b-915d-4f875a07c91f',323208,'Naseebo Lal'
'ARFERPC1187FB557F6','be28eefe-4995-400b-94d0-4f4edbf8d092',17520,'Hacken Lee'
'ARD3ICK1187B9A56C9','96a5d12b-6f2e-4679-be43-ce0cc5146da6',7565,'Jimmy Riley'
'ARCMYSA1187FB4A8E8','1a576d57-4b7c-4f22-a51e-fe403c0103c4',66709,'Masta Ace Incorporated'
'ARRLCY71187B9A0FC6','1d15a111-061d-48a2-bfe7-d352ec11d5f0',27095,'Jongo Trio'
'ARB78VW1187B98F81C','8347fcf6-d073-4fa4-99b8-5f545fee39de',7764,'George Nooks'
'ARM7UY51187B993E17','42b5af45-312e-4dc1-ad0c-84dea2d5dcb2',20027,'Eddie Palmieri'
'ARZS5VW1187FB567E8','a7412cd0-e0b8-4fa1-8d24-75bb92a84946',516,'William Orbit'
'ARX0X2D1187B99F515','16f146da-deef-4f07-9bbf-e4922c27067e',313304,'HA-ASH'
'ARFLZK31187B9B0E15','8979c4c3-04b2-4ddc-bf4f-431cf06dcde',7763,'Kashief Lindo'
'ARDVZTE1187FB5A0A1','5dcdb5eb-cb72-4e6e-9e63-b7bace604965',289,'Bon Jovi'
'AR15YLD1187FB3D4DD','27fc27ae-3d8d-40cd-b3cf-ed2541a2321d',71484,'John Tchicai'
'ARJPZSG1187FB3E985','38d64df7-5b7f-42ca-9d98-9541640ca84f',493,'John Holt'
'ARNLO5S1187B9B80CC','b665b768-0d83-4363-950c-31ed39317c15',4741,'Van Halen'
'ARNZPLV1187FB3DF5D','93dda03d-c1d3-42c2-80b0-fa71bc20262',7534,'Capleton'
'AROJAG11187B9B71A3','87c2d990-d33a-496a-a6c4-0acdd240550c',123573,'The Chap'
'ARP23RL1187FB497FE','924203bb-da5f-4bd0-9630-c753c7cb9774',10297,'Ernest Ranglin / Floyd Lloyd'
'AR2H1J41187FB5C640','5b24fbab-c58f-4c37-a59d-ab232e2d98c4',31805,'Danny Elfman'
'AREZMPH11F4C83B364','',170554,'Everly Brothers'
'ARE04031187B9AB97F','c3fe1c71-1f06-4cdd-aae0-105f89f5678a',55652,'Ramy Ayach'
'ARUIRHK1187FB55534','',179318,'Frank Chacksfield & His Orchestra'
'AR3YBMD1187B99F15C','2814bb6e-a64f-4dca-99b6-bce9ebe4489f',566079,'Frl.Menke'
'AR0O3AV1187FB4D030','40b8a690-94e4-4c82-ad0f-73f4b841e46a',20293,'Agnostic Front'
'ARVN9FZ1187FB393F1','a66999a7-ae5c-460e-ba94-1a01143ae847',269,'Snow Patrol'
'AR77FBJ1187FB49D8D','67e82ed6-bbde-4c80-9bc0-c7683a174bfc',81013,'The Rance Allen Group'
'ARA6H4G1187B99E2F2','79de65f4-4f6e-4118-9f1d-87787d15d247',231781,'Refractory'
'AR5FP401187FB523C9','72c536dc-7137-4477-a521-567eeb840fa8',11350,'Bob Dylan'
'ARYLSGC11F43A69EF6','c694bf65-83e9-47d5-aeb3-bb68f78ef981',70748,'Los Amigos Invisibles'
'ARVBXZ01187B997092','da7ce38f-d524-4e51-89cd-d8fae9e7aa84',163744,'Daniel Paul'
'ARS1DCR1187B9A4A56','0159799c-ef7f-4c37-a011-25b6572c0f62',7562,'Winston Reedy'
'ARFXQZA11F4C841613','',217596,'Dezz White'
'AR6PJ8R1187FB5AD70','bf24ca37-25f4-4e34-9aec-460b94364cfc',21239,'Shakira'
'ARTE3P61187B9A709D','878fb667-b443-4ddf-b7dc-130824b736aa',45572,'Roger Williams'
'ARTTFGF11F4C84563C','',503886,'L.A.V.I'
'ARA1UU51187FB5A70','936addc3-91aa-49de-8ec0-0dc186de151f',950,'The Misfits'
'ARCW5RB1187FB4383F','df35c937-510f-45bd-8165-f5a702c8f87d',356900,'Jessie Lee Miller'
'ARR7YYN1187FB5C015','7614119e-f081-436a-b47c-da0f3855ecfc',19847,'Pee Wee Crayton'
'ARFONKU11F4C8431CC','',378753,'Dickies'
'ARJ3TAF1187FB4AAB1','61b243f5-698f-4ba3-9538-20279da8edc2',479524,'David & Steve Gordon'
'ARFUSID1241B9C9462','',717545,'Daniela Dess\xc3\xac'
'ARKPDBH1242077DEB1','',516781,'Murskahumppa'
'ARWENXU12454A2DE56','',127905,'CoCo Lee'
'AROPU0111C8A414FF6','4bffd92b-ff89-4a1e-962b-4883cd2dbd81',201418,'Doniki'
'ARZ8KO81187B9B1B7C','2882ffa3-dec9-4055-a842-a950728bcb02',10897,'Burt Bacharach'
'AR9NAVM1187FB51B69','31f3f2d7-fb31-4b71-a42f-2040149a2cfc',354915,'Life Long Tragedy'
'ARMMKRK1187B996E31','dac57e38-6f3b-4e93-adfa-2e10c008e3ad',310037,'William Goldstein'
'ARANOZN1187B9B373E','f035837e-4117-438d-a524-cacf43500e68',68151,'Descendents'
'ARVCZAB12454A37E86','',38672,'Fran\xc3\xa7oise Hardy - Maurane'
'ARAN38V1187FB4C4EE','92e1f515-fc89-4577-9f77-addacdaf7559',29483,'The Almost'
'ART3O5Z1187B9AB043','f5426431-f490-4678-ad44-a75c71097bb4',48814,'Stevie Ray Vaughan And Double Trouble'
'ARAJTHO11F50C4B80F','',448223,'Jeff Massanari Trio'
'ARTQ0WY1187B98A7B0','b51f17ae-1405-46e0-95cb-b31252bb4355',185785,'Harry Lauder'
'ARKAE1G1187B994A18','79837901-1e7a-4dad-80e9-3faf0668e09e',168073,'Gershon Kingsley'
'ARO4WQR1187B9B9825','c3d14b41-a48d-488f-bfed-ce0597bb0b1f',318,'Kenny Rogers'
'ARD1XMG1187FB41229','b96492e5-8eca-4370-bb3f-3a83bb5b75b7',461987,'Winifred Phillips'
'ARIMZQZ1187B9AD541','244afcb7-fa9a-49b1-9aa6-0149512d1c52',13625,'Thrice'
'AREE69X1187FB438D6','a4e14b84-be3f-4cf3-a0d5-54c3c8c4089',2847,b"Cannon's Jug Stompers"
'ARRBF3M1187FB4D59F','d8354b38-e942-4c89-ba93-29323432abc3',11565,'30 Seconds To Mars'
'ARP72BU1187B99CD9A','e731ab08-45c4-4e98-a1e4-7a16462c9cf',375084,'Who Made Who'
'ARS6KFB1187FB59B12','13c9c494-09aa-4518-8572-9f41dbdff461',88682,'K.I.Z.'
'ARLJK1O1187B9B0FC4','8e64d20f-468e-4b26-834e-ade4ab9667e4',549126,'The Knightsbridge Strings'
'AR15FQ11187FB36BE8','449f264b-1a94-4ef8-b601-2ffccbbedefa',7682,'Chaka Demus & Pliers'
'AR051KA1187B98B2FF','9db08847-f7a8-4cd2-a425-3ab4adc5b4d3',229621,'Wilks'
'ARTSRAD1250940F258','',3174,'Edouard Duleu'
'AR2PT4M1187FB55B1A','d54ea4a6-0b9c-4e47-bed0-289ae9ff4037',167867,'Los Chichos'
'ARW0YFZ1187FB442D','a2825c63-72bb-4a0d-8a95-904f9fafa04',601303,'Markscheider Kunst'
'AR8UA7Z1187B9AD9C9','1e0de31c-4957-4649-9aa3-7b0f1d9d2c84',13944,'\xc3\x89tienne Daho'
'AROPC1B1187FB567E3','6dc557f0-3d47-446d-bb6d-df2ba2405ef7',10559,'Out Of The Grey'
'ARD3LXU1187B9ABFC5','e5db18cb-4b1f-496d-a308-548b611090d3',414,'Sex Pistols'
'AR9JNFU1187B9B9868','fc63a914-272d-4b95-9221-61adcce6f793',21381,'Gal Costa'
'ARVOWE21187FB3AE3C','369cbaed-5209-4990-83c9-f8233d6c248',4645,'Enuff Z Nuff'
'ARWY7I71187FB36C3D','7f565c58-cf5d-441b-821f-c314ddf60c99',14043,'Lesley Gore'
'AR9AM2N1187B9AD2F1','03c2e506-e8bb-4bd6-9693-5aa97c8eea1c',464,'Inspiral Carpets'
'ARA8DDQ1187B9AE3A0','86119d30-d930-4e65-a97a-e31e22388166',255050,'Eason Chan'
'ARNHHIV1187FB4EA23','f1106b17-dcbb-45f6-b938-199ccfab50cc',4737,'New Order'
'ARQPT7O1187B9AAF4F','b304dc15-a567-47f7-9db0-8e9a1aeeba1e',17998,'The Sensational Alex Harvey Band'
'AR6IJJ41187B98C872','f2d25c16-403e-4dee-87bf-5e8337c84844',83148,'Bobby Pulido'
'ARRC2JF1187B9B6A93','3ac9f018-b28a-40c8-826d-07dd44d3404f',170661,'Bruce Rowland'
'ARV69FI1187B9AA14F','cd379eaf-ac4e-4db3-88b1-ecdf19b58495',23677,'Kari Tapio'
'ARXWAQQ1187B9AE954','1f1f6737-b930-46fc-8d25-110bb99f7490',368,'Redman'
'ARQM3XA1187B9A1ED6','69e584d4-530e-4178-9184-1992fce1139e',423789,'Belami'
'ARMLLP51187B9B27B1','4b897e3f-d10b-445a-8b6c-217fd9cb051e',312851,'Janina'
'ARL6FF81187FB5A916','b9472588-93f3-4922-a1a2-74082cdf9ce8',16551,'Panic At The Disco'
'AR8BMEQ1187B9B4214','a506c0c1-a837-4c5c-8062-78063bb27542',477060,'Pumpkin Buzzard'
'ARZKUQF11F4C8456E8','',192658,'The Moody Blues'
'ARON0YP1187FB4B465','11238cd8-2dc5-4de4-b4ec-5e6be5fef8c8',38443,'Fiona'
'ARSYKGV1187B9A49CD','8e8c6fd6-c96a-4296-9c11-90452394b1bc',4899,'Nicole C. Mullen'
'ARPYQNG1187FB4AF63','0b7a2862-b62f-42ae-a7a2-82a803c4ff0d',365747,'Virgil Moorefield'
'ARKULSX1187FB45F84','e9cd6eef-e3d5-4801-a75b-f1a48c4b344d',12588,'Trafik'
'ARW1WST1187FB384DA','fb50177c-d4b7-407e-95dc-40f15274041a',22231,'Jope Ruonansuu'
'ARBM4TC1187FB5CE98','eb45032c-80da-469c-be20-1d09f08ef37f',4139,'Natalie Cole'
'ARRDRI71187FB46EAA','59a7fbcb-ff74-494d-abd0-9c82359040c9',171651,'Grizzly Bear'
'ARH3S5S1187FB4F76','9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6',169,'Nirvana'
'ARQCFI11187FB5AE43','e9b54b79-fff7-44f7-bab1-93b35df75ac3',2184,'George Jones'
'ARVWNTI1269FB34C59','',316562,'SOJA'
'ARWD82K1187B98CFF2','ca48bfb8-37c5-4a04-9837-a07975ee0cd3',481,'Cracker'
'AR5GMAV1187FB3A8F5','9e302028-e8aa-49de-8ac6-6e055f3c3600',328,'Chris Clark'
'ARVJVFF1187B9B40D6','09c0f334-f9de-4970-b9ee-ef799cd093be',51559,'Al Di Meola'
'ARY0XD81187FB5CF38','9e956eda-5766-4d13-848d-e6fd6d83ea8',126091,'Mustafa Sandal / G\xc3\xbclcan'
'AR93RTI1187B98ECF','28868947-1ff6-4021-8e84-a44ef80fb211',102301,'Mance Lipscom'
'ARZXTEY1187B9997A7','bea235a0-db63-44b1-881e-264d25791f5a',14716,'Juelz Santana / Freekey Zeekey / Monique Garnett'
'AR5O6W51187FB46984','cd23732d-ffd2-444e-8884-53475d7ac7d9',42395,'SNAP!'
'AR2S6UD1187B9B944F','dbe1d6c8-1319-4369-924a-65bb1f9fced5',19911,'Le\xc3\xb3n Gieco'
'ARLTW641187B9B6D3C','98af25f6-6470-4925-87fc-48011aafa68',143112,'Paul Buckmaster'
'ARR3ONV1187B9A2F59','fd857293-5ab8-40de-b29e-55a69d4e4d0f',588,'Muse'
'ARJ6GR01187B98D64D','6930354c-c8fb-4b5b-8835-02132483680c',1154,'Lonestar'
'ARGFFA01187B9A2D11','5c210861-2ce2-4be3-9307-bbcfc361cc01',33321,'Pennywise'
'AREN7YO1187B9A475C','e66f688e-737c-415c-be31-d5f83d58d60e',163631,'Sandra Mihanovich'
'ARL635X1187B990092','6efa29c6-9995-48e0-9eaf-3809464a39a7',30473,'Charlotte Gainsbourg'
'AR358YS1187FB44A29','42b93918-afa2-4f77-b231-b1244606900d',41495,'The Jordanaires & Orion'
'AR1U3BY1187B9B136F','dda71dfb-3df9-48f9-90ac-577d3d2b2a01',11415,'God Lives Underwater'
'AR9OLFX1187B9A5762','c727f585-54e0-4e0d-b8ad-05f216f99244',30269,'Bob Wills'
'ARK0TRD1187FB3BDE5','48901e22-cc02-4fa0-8c7f-1fe2930dd45e',16480,'Bob Hope'
'ARNFTGS1187B9A465F','22995eba-1238-4b4f-a937-ac2c5767ab9f',27719,'Circle Jerks'
'ARWAPYC1187FB3FCAF','3b0db373-57d5-4d4f-b009-2cbfd7b7aa0d',258216,'S.U.P'
'ARM3QKQ1187FB421E0','b09775a9-957d-4101-aa88-da78b9c6ad36',9542,'Deville_ Willy'
'AR6CLFP1187B9ACB94','8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76',4387,'Daniel Johnston'
'ARNF6401187FB57032','fd7a8bc1-1b25-4b4c-b899-8f7b3343a229',27792,'Sophie B. Hawkins'
'ARN5L1O1187FB4D955','5c56a575-f1f4-4290-9f41-d7193c9657c4',166151,'Eyes Set to Kill'
'ARNFLMN1187FB50BB3','4492c65a-533e-4189-b865-b5af36003b30',515818,'Chroma Key'
'AR6U7461187FB59499','2eae4a3f-2a38-4b37-bfcf-7482a378f27f',13696,'Rachael Starr'
'AR7CCCC1187FB578FF','870ab832-904b-4b49-ab72-7e6b0e0da65f',3363,'Don Gibson'
'AR1PQYO1187B98BEC9','db315e6a-06c4-43a2-a6bb-8d0e800838ac',495592,'H\xc3\xa9lio Ziskind'
'ARHO1WI1187B98CB84','d1de79d5-3ca3-42f5-8d82-fbc71a76ec93',19769,'Michael Card'
'ARHZCG01187B99E4DE','5ab6ca23-9e17-43f2-ad92-869d28bdbf11',59320,'Stanley Clarke'
'ARIOTFR1187B98F316','c859eb2f-563e-41fe-b034-a043faecf575',291915,'Mykill Miers'
'ARF84A41187B9A34E7','e503a20e-c978-4f7c-82f6-733bffdfe02a',4033,'Rancid'
'ARKEFM61187B9A8202','da009937-d372-4ba9-833f-02c89a9b1f1d',20721,'Moon Mullican'
'ARBM57Q1187B9AF97C','679ec43c-bc04-4bb0-b619-2da702a214ba',37511,'James Horner'
'ARQUFQK11F4C83C0D8','',35368,'4 Skins'
'AR3N2H11187B98AFBA','130ba5d4-4d6f-4224-86bc-0f4a0cfb6b22',23575,'Sivuca'
'ARXPPEY1187FB51DF4','f27ec8db-af05-4f36-916e-3d57f91ecf5e',88,'Michael Jackson'
'AREDBBQ1187B98AFF5','cfc840a4-dfdc-40b9-9ed8-c8ec72739406',10546,'Eddie Calvert'
'ARXPE571187FB4AFD0','9cd9232e-7a3e-4eb9-8043-ee05c1e396ec',4706,'Rickie Lee Jones'
'ARLBNAC1187FB47151','ee1a6d4a-b1ff-46a8-acf2-af575424bda5',23350,'Alex Gopher'
'AR4L4WQ1187FB51996','4a4ee089-93b1-4470-af9a-6ff575d32704',13132,'The Prodigy'
'AR198711187B9AD09F','a9100753-f539-43cf-bcc9-579566fb512e',4081,'Simply Red'
'AR1E4V11187B99F400','e3efd639-6d14-4fff-92b5-9ccc469d9ca6',49841,'Telecast'
'AR6MIU31187B994603','a18b2895-1dbe-4b55-bba0-fae4c02a9a1a',15535,'Stefon Harris'
'AR0GGKI1187FB391D5','f930ba6a-a87f-44d6-abe5-0c172772d9e4',180187,'Eddie'
'ARUEYGC1187FB3D94','daf21090-1c0f-46e6-bd76-9cd4d6ef7128',130660,'The Chi Lites'
'ARHEQ501187FB4F898','ee0552e7-de2b-4fc2-8739-9c33a905c3e7',36761,'Fruko Y Sus Tesos'
'AR211WC1187FB52425','b5473212-03b8-471a-8ccc-025fd114f543',2159,'Time Zone'
'AR6G29T1187B9A99F9','543edda0-d61e-4698-97fa-1f34a1322d20',147989,'KMD'
'ARMB95F1187B9B5B93','ea6b7199-901d-4c0e-8242-6d7bc2bf62b7',1642,b"Cam'Ron"
'AR4EVIX1187B993DE9','7a08d4fb-e5c1-4c39-a99b-1908ca2e83b4',256653,'Alceu Valen\xc3\xa7a'
'ARXGICZ1187FB444DD','625689fe-ee9c-44bc-87ee-e42ad7b97e7c',95363,'The Merry Macs'
'ARX2R5A1187FB5B85','3efd41cb-ac64-45a4-9483-9fe9039f2de3',26851,'Ann Nesby'
'ARK8EHO1187B9B71D1','f22e793d-9a7e-4ec9-9d86-7a8528688abd',539,'The Shamen'
'ARAXU5Z1187B98FECD','e21857d5-3256-4547-afb3-4b6ded592596',382,'Gorillaz'
'AR1W3MA1187B99E6D8','79ddcfab-f507-4f44-9d2f-1b296ad06f23',4605,'Danny Wright'
'ARCRSUM1187FB52AB0','870447e1-6f80-454d-8f3d-4ff7a2085168',362449,'The Frequency'
'ARI6CSW1187B9AF09A','3db42aef-5961-4c75-8f0f-432c9db2a894',99106,'Eko Fresh feat. Capkekz'
'ARB6B5K1187FB36017','3c610c1f-913f-4370-b71c-d92fec010199',5636,'Caballo Dorado'
'ARW9SN11187FB52D0D','3fd61726-7d1c-4bdd-92c9-ac82c3a7aab3',11032,'City High'
'AR0D6EL1187B9AF46','c3009d7a-51ac-4c9c-888a-04f5c3c4be0c',10247,'Eazy-E'
'ARWD25M1187FB4C563','dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3',4,'Amy Winehouse'
'ARYCP7D1187B99516','71fd1b0d-4f63-4060-95d9-afbc80ddffc2',17472,'Pat Travers'
'ARMTTWG11F4C83E6AE','',370173,'The Antripodean Collective'
'AR0BLA51187FB4E6CD','e1461504-72d8-4051-953c-ed4cb144c9e1',28983,'The In Crowd'
'ARIKE5O1187B997E73','59505426-4b66-467f-bcd5-ce0b0f3ef4d8',167083,'Mississippi Mass Choir'
'AR4TLW81187B99683D','0685ac4a-5cfc-408a-b391-903ea20e00bf',4411,'Martin Sexton'
'AR7ZKHQ1187B98DD73','16cea8ac-a655-4500-9c99-c3bbcc133fed',302922,'Glad'
'AR3GYKU1187B996AB9','61a75fe6-c102-49bf-96b0-40a1b85c8e7c',43762,'Jim Kweskin'
'AR12EOE1187FB3AE26','',258567,'The Pineapple Thief'
'AR4MCB01187B98BF5C','be4aed5d-28d5-423a-a229-cb812cbe0167',97773,'Atman'
'ARVSB691187FB3C711','c7c19398-f083-4f31-a1c8-966ed9b177f5',12117,'Hector'
'AR76DOS1187FB5AE78','9fac4087-8201-4b74-a619-e77b1602aaf4',3048,'The Jeff Healey Band'
'ARX9YIP1187B98A656','5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0',13447,'RUN-DMC'
'AR633SY1187B9AC3B9','6fe07aa5-fec0-4eca-a456-f29bff451b04',7516,'Weezer'
'ARHT0B11187B993CB3','8e9f4070-4633-4797-b2bf-0a48713cfec7',3420,'Eddy Raven'
'ARK3PWH1187B9A441D','6c8d5d17-aab0-424a-90f1-d579012b33bd',28782,'Showbread'
'ARBE5BJ1187B98BCFD','9b1236b0-f3d7-4b64-88d3-43dff9bfff5a',187427,'The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith'
'ARQQ2VE1187B991D97','cca058f9-5402-4a9b-a5f0-434e67c66306',179803,'Dynamix'
'ARE2QID1187B98FA19','3bef5827-7f0e-4011-8f3c-50cf29bb187e',2859,'Sleepy John Estes'
'ARXWAQQ1187B9AE954','1f1f6737-b930-46fc-8d25-110bb99f7490',368,'Redman / Saukrates / Icadon'
'ARDP3WW1187FB3D28C','7699f64f-9a90-4291-902e-afeeed3e138f',97870,'Sue Foley'
'ARAG1DX1187B98BB10','2f84b66f-06c5-4f45-b19a-b8947ca5b0ba',5899,'Ben Sidran'
'ART62WC1187FB47E80','81148ae0-47e9-4830-ac97-8e69b6c71706',94613,'Jim Jones featuring Oshy'
'ARZ2DHF1187FB3F2EA','74425677-ddef-4e74-a201-7602316a718e',52730,'Krayzie Bone'
'ARNPPTH1187B9AD429','519774a4-3b18-4042-b8c0-927845a616c9',35593,'Jimmy Page'
'ARCACMY11C8A42C870','da036d28-ca3f-409e-91de-c4c96e9f97f8',88842,'John Travolta / Christopher Walken'
'AROF4LP1187FB41C51','04b97d63-b900-4e2e-92dc-a4331ddc95a6',2385,'Selena'
'ARDGB6U1187FB3AD07','b4d32cff-f19e-455f-86c4-f347d824ca61',3041,'Eurythmics'
'ARHLYXD11F50C4B49E','',378791,'Bruisers'
'AR3SPD91187B9B63E3','4bb712d6-8be9-4c09-810a-eb3bed2be345',13982,'H\xc3\xa9roes del Silencio'
'ARGDY4Y1187B9A334F','acefd28a-0735-4b1a-827d-bfa355611f55',48634,'Pyranja'
'ARR575U1187B98FB97','3fb669c6-ab73-44f8-b2d5-52a5fde6f494',179777,'The Perrys'
'ARH42KA11C8A416880','82631e9a-22be-4a5c-bbad-972b86d6c80a',567827,'Peloton'
'ARI6CSW1187B9AF09A','3db42aef-5961-4c75-8f0f-432c9db2a894',99106,'Eko Fresh feat. Ado'
'AR3DLBB1187B98F3DF','8f0c7db9-6d1c-446b-913c-b5c6811ca6fc',59429,'The Statler Brothers'
'ARE08BN1187B98FCA3','9b048a76-b812-431e-8540-79a62bda5727',299424,'Der Plan'
'ARGRTPZ1257509D28A','',447780,'David Saylor'
'AR79TB51187B9966E2','927dabe1-2bc4-4719-a101-0fb53f5d3adf',102286,'Martin Lawrence'
'ARNWJEE1187B98DB44','813c5ac7-054b-4504-814d-81d383accd43',256512,'Frenchy'
'ARUL0VB1187B9A01AA','9980db61-9aee-4369-a358-9262c0ce72df',26762,'Cadacross'
'ARSW5F51187FB4CFC9','4bd95eea-b9f6-4d70-a36c-cfea77431553',49992,'Alice In Chains'
'ARUSOMY1187FB4D3B4','b88f21a7-a1b9-48fd-bbc4-ae758026f17f',20912,'Anti-Flag'
'ARSQDUN1187B98D7D7','4fa39dc8-c695-4e0e-ba04-92c63d99c9f9',15897,'EPMD'
'ARY1P2B1187B9B78F5','d4a76953-f4fa-4a49-a0ea-b05eac61f8e8',109333,'Mariano Yanani'
'ARIW1BH1187FB4C94A','b91f0973-002e-4237-a39f-c7e02e786e53',12222,'Architecture In Helsinki'
'ARY6TWP1187FB58A0D','478f2f20-b769-4f8c-8585-b2dfca25fc69',231552,'Save As'
'ARG9CID1187B9AB010','350bce49-c21b-4137-b50a-0766ded07e4d',13624,'Taking Back Sunday'
'AR49NV71187FB57689','5d0b5c85-e7e0-40b0-8ffe-bff983f2d280',69260,'Piero Esteriore'
'ARRXNGN124207835C','',159086,'Grup Knar'
